run_id,ticker,strategy_id,block_label,lookback_days,cadence_run,share_count,max_concurrent,data_source,fill_model,data_window_start,data_window_end,cadence_leg,chain_id,chain_position,is_initial_entry,leg_index_in_chain,entry_date,spot_at_entry,strike,expiry_date,dte_at_entry,distance_pct_otm,mid_entry,premium_collected_per_contract,iv_at_entry,delta_at_entry,ann_yield_pct,regime_at_entry,close_date,buyback_mid,expiry_close,outcome,exit_type,days_held,pnl_dollar,pnl_per_share,is_winning,capped_upside_dollar,is_assignment_severe
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,b3b06c1fc009,2,FALSE,2,2024-03-15,509.83,523.00,2024-04-19,35,2.583,3.3000,330.00,11.24,0.2849,6.75,UNKNOWN,2024-04-01,5.5050,,rolled_at_21_dte,early,17,-220.50,-2.2050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,03e69f06b96d,2,FALSE,2,2024-03-15,509.83,523.00,2024-04-19,35,2.583,3.3000,330.00,11.24,0.2849,6.75,UNKNOWN,2024-04-01,5.5050,,rolled_at_21_dte,early,17,-220.50,-2.2050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,ddf9cf3dce7e,2,FALSE,2,2024-03-15,509.83,523.00,2024-04-19,35,2.583,3.3000,330.00,11.24,0.2849,6.75,UNKNOWN,2024-04-01,5.5050,,rolled_at_21_dte,early,17,-220.50,-2.2050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,b3e40b025f32,2,FALSE,2,2024-03-15,509.83,523.00,2024-04-19,35,2.583,3.3000,330.00,11.24,0.2849,6.75,UNKNOWN,2024-04-01,5.5050,,rolled_at_21_dte,early,17,-220.50,-2.2050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,80535685adfb,0,TRUE,0,2024-03-20,520.48,534.00,2024-04-26,37,2.598,3.3150,331.50,11.24,0.2920,6.28,SELL PREMIUM,2024-04-02,1.5300,,closed_early_50pct,early,13,178.50,1.7850,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,b42bcee1433a,0,TRUE,0,2024-03-20,520.48,534.00,2024-04-26,37,2.598,3.3150,331.50,11.24,0.2920,6.28,SELL PREMIUM,2024-04-02,1.5300,,closed_early_50pct,early,13,178.50,1.7850,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,13742da9ed9a,1,FALSE,1,2024-03-22,521.21,533.00,2024-04-26,35,2.262,3.1850,318.50,10.27,0.2991,6.37,UNKNOWN,2024-04-04,0.9400,,closed_early_50pct,early,13,224.50,2.2450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,6204c1a90912,1,FALSE,1,2024-03-22,521.21,533.00,2024-04-26,35,2.262,3.1850,318.50,10.27,0.2991,6.37,UNKNOWN,2024-04-04,0.9400,,closed_early_50pct,early,13,224.50,2.2450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,66ab49225206,0,TRUE,0,2024-03-27,523.17,535.00,2024-04-30,34,2.261,2.8150,281.50,10.27,0.2948,5.78,SELL PREMIUM,2024-04-04,0.8800,,closed_early_50pct,early,8,193.50,1.9350,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,67ebab5c2f8b,0,TRUE,0,2024-03-27,523.17,535.00,2024-04-30,34,2.261,2.8150,281.50,10.27,0.2948,5.78,SELL PREMIUM,2024-04-04,0.8800,,closed_early_50pct,early,8,193.50,1.9350,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,83323ad7f7ee,1,FALSE,1,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,0e3430053bc0,1,FALSE,1,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e529ef104aac,2,FALSE,2,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,b7874c3a0f7f,2,FALSE,2,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,ddf9cf3dce7e,3,FALSE,3,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,b3b06c1fc009,3,FALSE,3,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,b3e40b025f32,3,FALSE,3,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,03e69f06b96d,3,FALSE,3,2024-04-01,522.16,535.00,2024-05-03,32,2.459,2.9050,290.50,11.24,0.2834,6.35,UNKNOWN,2024-04-04,1.2950,,closed_early_50pct,early,3,161.00,1.6100,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,6f2aedbc78da,0,TRUE,0,2024-04-04,513.07,528.00,2024-05-10,36,2.910,3.5950,359.50,13.20,0.2930,7.10,SELL PREMIUM,2024-04-15,1.1350,,closed_early_50pct,early,11,246.00,2.4600,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,e88d2e0bb025,0,TRUE,0,2024-04-04,513.07,528.00,2024-05-10,36,2.910,3.5950,359.50,13.20,0.2930,7.10,SELL PREMIUM,2024-04-15,1.1350,,closed_early_50pct,early,11,246.00,2.4600,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,8c23680a97a6,0,TRUE,0,2024-04-11,518.00,532.00,2024-05-17,36,2.703,3.5200,352.00,12.22,0.2950,6.89,SELL PREMIUM,2024-04-15,1.1200,,closed_early_50pct,early,4,240.00,2.4000,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,444077056e83,0,TRUE,0,2024-04-11,518.00,532.00,2024-05-17,36,2.703,3.5200,352.00,12.22,0.2950,6.89,SELL PREMIUM,2024-04-15,1.1200,,closed_early_50pct,early,4,240.00,2.4000,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,c42a7e584f72,0,TRUE,0,2024-04-18,499.52,515.00,2024-05-24,36,3.099,4.1700,417.00,14.17,0.2927,8.46,HOLD,2024-05-03,5.2200,,rolled_at_21_dte,early,15,-105.00,-1.0500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,a6da7860d6b5,0,TRUE,0,2024-04-25,503.49,520.00,2024-05-31,36,3.279,3.9950,399.50,14.17,0.2794,8.04,SELL PREMIUM,2024-05-01,1.6500,,closed_early_50pct,early,6,234.50,2.3450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,d53fa7f4992f,0,TRUE,0,2024-04-25,503.49,520.00,2024-05-31,36,3.279,3.9950,399.50,14.17,0.2794,8.04,SELL PREMIUM,2024-05-01,1.6500,,closed_early_50pct,early,6,234.50,2.3450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,00d827cb05bc,0,TRUE,0,2024-05-02,505.03,519.00,2024-06-07,36,2.766,3.4900,349.00,12.22,0.2895,7.01,SELL PREMIUM,2024-05-14,9.8650,,rolled_up_and_out,early,12,-637.50,-6.3750,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,96dae90b959c,0,TRUE,0,2024-05-02,505.03,519.00,2024-06-07,36,2.766,3.4900,349.00,12.22,0.2895,7.01,SELL PREMIUM,2024-05-14,9.8650,,rolled_up_and_out,early,12,-637.50,-6.3750,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,c42a7e584f72,1,FALSE,1,2024-05-03,511.29,524.00,2024-06-07,35,2.486,3.4750,347.50,11.24,0.2942,7.09,UNKNOWN,2024-05-15,9.8100,,rolled_up_and_out,early,12,-633.50,-6.3350,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,793696b2b4d3,0,TRUE,0,2024-05-09,520.17,535.00,2024-06-14,36,2.851,2.7350,273.50,11.24,0.2645,5.33,SELL PREMIUM,2024-05-24,3.0650,,rolled_at_21_dte,early,15,-33.00,-0.3300,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,80a1a741a4bd,0,TRUE,0,2024-05-09,520.17,535.00,2024-06-14,36,2.851,2.7350,273.50,11.24,0.2645,5.33,SELL PREMIUM,2024-05-24,3.0650,,rolled_at_21_dte,early,15,-33.00,-0.3300,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,96dae90b959c,1,FALSE,1,2024-05-14,523.30,536.00,2024-06-21,38,2.427,3.3000,330.00,10.27,0.2947,6.06,UNKNOWN,2024-05-30,1.2650,,closed_early_50pct,early,16,203.50,2.0350,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,00d827cb05bc,1,FALSE,1,2024-05-14,523.30,536.00,2024-06-21,38,2.427,3.3000,330.00,10.27,0.2947,6.06,UNKNOWN,2024-05-30,1.2650,,closed_early_50pct,early,16,203.50,2.0350,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,c42a7e584f72,2,FALSE,2,2024-05-15,529.78,542.00,2024-06-21,37,2.307,2.7400,274.00,9.29,0.2832,5.10,UNKNOWN,2024-05-23,0.9850,,closed_early_50pct,early,8,175.50,1.7550,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,2b99a4575d52,0,TRUE,0,2024-05-16,528.69,540.00,2024-06-21,36,2.139,2.9250,292.50,9.29,0.2979,5.61,SELL PREMIUM,2024-05-23,1.3400,,closed_early_50pct,early,7,158.50,1.5850,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e6355b341e6e,0,TRUE,0,2024-05-16,528.69,540.00,2024-06-21,36,2.139,2.9250,292.50,9.29,0.2979,5.61,SELL PREMIUM,2024-05-23,1.3400,,closed_early_50pct,early,7,158.50,1.5850,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e21a00a7ea68,0,TRUE,0,2024-05-23,525.96,537.00,2024-06-28,36,2.099,2.5150,251.50,8.32,0.2806,4.85,SELL PREMIUM,2024-06-07,3.7950,,rolled_at_21_dte,early,15,-128.00,-1.2800,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,94ecb0a1ff31,0,TRUE,0,2024-05-23,525.96,537.00,2024-06-28,36,2.099,2.5150,251.50,8.32,0.2806,4.85,SELL PREMIUM,2024-06-07,3.7950,,rolled_at_21_dte,early,15,-128.00,-1.2800,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,80a1a741a4bd,1,FALSE,1,2024-05-24,529.44,540.00,2024-06-28,35,1.995,2.2700,227.00,8.32,0.2893,4.47,UNKNOWN,2024-05-30,0.9400,,closed_early_50pct,early,6,133.00,1.3300,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,793696b2b4d3,1,FALSE,1,2024-05-24,529.44,540.00,2024-06-28,35,1.995,2.2700,227.00,8.32,0.2893,4.47,UNKNOWN,2024-05-30,0.9400,,closed_early_50pct,early,6,133.00,1.3300,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,ee33ca721277,0,TRUE,0,2024-05-31,527.37,539.00,2024-07-05,35,2.205,2.4450,244.50,9.29,0.2857,4.83,SELL PREMIUM,2024-06-13,7.0500,,rolled_up_and_out,early,13,-460.50,-4.6050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,c340e38e96b5,0,TRUE,0,2024-05-31,527.37,539.00,2024-07-05,35,2.205,2.4450,244.50,9.29,0.2857,4.83,SELL PREMIUM,2024-06-13,7.0500,,rolled_up_and_out,early,13,-460.50,-4.6050,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,9ed2b0320b4b,0,TRUE,0,2024-06-07,534.01,546.00,2024-07-12,35,2.245,2.4100,241.00,9.29,0.2811,4.71,SELL PREMIUM,2024-06-21,6.0600,,rolled_at_21_dte,early,14,-365.00,-3.6500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,cfee804cdb3b,0,TRUE,0,2024-06-07,534.01,546.00,2024-07-12,35,2.245,2.4100,241.00,9.29,0.2811,4.71,SELL PREMIUM,2024-06-21,6.0600,,rolled_at_21_dte,early,14,-365.00,-3.6500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,94ecb0a1ff31,1,FALSE,1,2024-06-07,534.01,546.00,2024-07-12,35,2.245,2.4100,241.00,9.29,0.2811,4.71,SELL PREMIUM,2024-06-21,6.0600,,rolled_at_21_dte,early,14,-365.00,-3.6500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e21a00a7ea68,1,FALSE,1,2024-06-07,534.01,546.00,2024-07-12,35,2.245,2.4100,241.00,9.29,0.2811,4.71,SELL PREMIUM,2024-06-21,6.0600,,rolled_at_21_dte,early,14,-365.00,-3.6500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,ee33ca721277,1,FALSE,1,2024-06-13,542.45,555.00,2024-07-19,36,2.314,2.2850,228.50,8.32,0.2542,4.27,UNKNOWN,2024-06-28,1.8300,,rolled_at_21_dte,early,15,45.50,0.4550,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,c340e38e96b5,1,FALSE,1,2024-06-13,542.45,555.00,2024-07-19,36,2.314,2.2850,228.50,8.32,0.2542,4.27,UNKNOWN,2024-06-28,1.8300,,rolled_at_21_dte,early,15,45.50,0.4550,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,ca0bfc6cc88a,0,TRUE,0,2024-06-14,542.78,555.00,2024-07-19,35,2.251,2.2900,229.00,8.32,0.2568,4.40,SELL PREMIUM,2024-06-28,1.8300,,rolled_at_21_dte,early,14,46.00,0.4600,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,f367a2d2cdbe,0,TRUE,0,2024-06-14,542.78,555.00,2024-07-19,35,2.251,2.2900,229.00,8.32,0.2568,4.40,SELL PREMIUM,2024-06-28,1.8300,,rolled_at_21_dte,early,14,46.00,0.4600,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,cfee804cdb3b,1,FALSE,1,2024-06-21,544.51,557.00,2024-07-26,35,2.294,3.3650,336.50,10.27,0.2958,6.44,UNKNOWN,2024-07-05,4.6050,,rolled_at_21_dte,early,14,-124.00,-1.2400,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,9ed2b0320b4b,1,FALSE,1,2024-06-21,544.51,557.00,2024-07-26,35,2.294,3.3650,336.50,10.27,0.2958,6.44,UNKNOWN,2024-07-05,4.6050,,rolled_at_21_dte,early,14,-124.00,-1.2400,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,94ecb0a1ff31,2,FALSE,2,2024-06-21,544.51,557.00,2024-07-26,35,2.294,3.3650,336.50,10.27,0.2958,6.44,UNKNOWN,2024-07-05,4.6050,,rolled_at_21_dte,early,14,-124.00,-1.2400,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e21a00a7ea68,2,FALSE,2,2024-06-21,544.51,557.00,2024-07-26,35,2.294,3.3650,336.50,10.27,0.2958,6.44,UNKNOWN,2024-07-05,4.6050,,rolled_at_21_dte,early,14,-124.00,-1.2400,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,f9e02fff3388,0,TRUE,0,2024-06-24,542.74,556.00,2024-07-31,37,2.443,3.4150,341.50,10.27,0.2889,6.21,SELL PREMIUM,2024-07-10,9.9650,,rolled_at_21_dte,early,16,-655.00,-6.5500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,1474a248b539,0,TRUE,0,2024-06-24,542.74,556.00,2024-07-31,37,2.443,3.4150,341.50,10.27,0.2889,6.21,SELL PREMIUM,2024-07-10,9.9650,,rolled_at_21_dte,early,16,-655.00,-6.5500,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,f367a2d2cdbe,1,FALSE,1,2024-06-28,544.22,557.00,2024-08-02,35,2.348,3.1750,317.50,10.27,0.2900,6.08,UNKNOWN,2024-07-10,9.9450,,rolled_up_and_out,early,12,-677.00,-6.7700,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,ca0bfc6cc88a,1,FALSE,1,2024-06-28,544.22,557.00,2024-08-02,35,2.348,3.1750,317.50,10.27,0.2900,6.08,UNKNOWN,2024-07-10,9.9450,,rolled_up_and_out,early,12,-677.00,-6.7700,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,c340e38e96b5,2,FALSE,2,2024-06-28,544.22,557.00,2024-08-02,35,2.348,3.1750,317.50,10.27,0.2900,6.08,UNKNOWN,2024-07-10,9.9450,,rolled_up_and_out,early,12,-677.00,-6.7700,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,ee33ca721277,2,FALSE,2,2024-06-28,544.22,557.00,2024-08-02,35,2.348,3.1750,317.50,10.27,0.2900,6.08,UNKNOWN,2024-07-10,9.9450,,rolled_up_and_out,early,12,-677.00,-6.7700,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,a04642235d94,0,TRUE,0,2024-07-01,545.34,557.00,2024-08-02,32,2.138,2.7300,273.00,9.29,0.2792,5.71,SELL PREMIUM,2024-07-10,9.9450,,rolled_up_and_out,early,9,-721.50,-7.2150,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,1939c0dd13ef,0,TRUE,0,2024-07-01,545.34,557.00,2024-08-02,32,2.138,2.7300,273.00,9.29,0.2792,5.71,SELL PREMIUM,2024-07-10,9.9450,,rolled_up_and_out,early,9,-721.50,-7.2150,FALSE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,cfee804cdb3b,2,FALSE,2,2024-07-05,554.64,570.00,2024-08-09,35,2.769,1.9900,199.00,9.29,0.2244,3.74,UNKNOWN,2024-07-19,0.7450,,closed_early_50pct,early,14,124.50,1.2450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,9ed2b0320b4b,2,FALSE,2,2024-07-05,554.64,570.00,2024-08-09,35,2.769,1.9900,199.00,9.29,0.2244,3.74,UNKNOWN,2024-07-19,0.7450,,closed_early_50pct,early,14,124.50,1.2450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,unconditional,94ecb0a1ff31,3,FALSE,3,2024-07-05,554.64,570.00,2024-08-09,35,2.769,1.9900,199.00,9.29,0.2244,3.74,UNKNOWN,2024-07-19,0.7450,,closed_early_50pct,early,14,124.50,1.2450,TRUE,0.00,FALSE
SPY:conservative:1825:both:s8300:20260426T150242:0e1db4,SPY,conservative,1825d lookback,1825,both,8300,83,duckdb,mid,2021-04-27,2026-04-26,regime_gated,e21a00a7ea68,3,FALSE,3,2024-07-05,554.64,570.00,2024-08-09,35,2.769,1.9900,199.00,9.29,0.2244,3.74,UNKNOWN,2024-07-19,0.7450,,closed_early_50pct,early,14,124.50,1.2450,TRUE,0.00,FALSE
